source_input,algorithm,model,Repetition,Explanation,Example,Counterexample,Array/List(1/-1),Tag/Adjacency(1/-1),metric,value
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,-1,1,1,1,accuracy,0.9123376623376624
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,-1,1,1,1,accuracy,0.9123376623376624
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,-1,1,1,1,accuracy,0.9123376623376624
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,-1,1,1,1,accuracy,0.9123376623376624
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,-1,1,1,1,accuracy,0.9123376623376624
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,-1,1,-1,1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,-1,1,-1,1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,-1,1,-1,1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,-1,1,-1,1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,-1,1,-1,1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,-1,1,1,-1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,-1,1,1,-1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,-1,1,1,-1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,-1,1,1,-1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,-1,1,1,-1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,-1,1,-1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,-1,1,-1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,-1,1,-1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,-1,1,-1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,-1,1,-1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,-1,1,1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,-1,1,1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,-1,1,1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,-1,1,1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,-1,1,1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,-1,-1,1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,-1,-1,1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,-1,-1,1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,-1,-1,1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,-1,-1,1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,-1,1,-1,accuracy,0.9155844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,-1,1,-1,accuracy,0.9155844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,-1,1,-1,accuracy,0.9155844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,-1,1,-1,accuracy,0.9155844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,-1,1,-1,accuracy,0.9155844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,-1,-1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,-1,-1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,-1,-1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,-1,-1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,-1,-1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,1,1,1,accuracy,0.9253246753246752
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,1,1,1,accuracy,0.9253246753246752
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,1,1,1,accuracy,0.9253246753246752
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,1,1,1,accuracy,0.9253246753246752
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,1,1,1,accuracy,0.9253246753246752
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,1,-1,1,accuracy,0.9285714285714286
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,1,-1,1,accuracy,0.9285714285714286
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,1,-1,1,accuracy,0.9285714285714286
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,1,-1,1,accuracy,0.9285714285714286
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,1,-1,1,accuracy,0.9285714285714286
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,1,1,-1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,1,1,-1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,1,1,-1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,1,1,-1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,1,1,-1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,-1,1,1,-1,-1,accuracy,0.9155844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,-1,1,1,-1,-1,accuracy,0.9155844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,-1,1,1,-1,-1,accuracy,0.9155844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,-1,1,1,-1,-1,accuracy,0.9155844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,-1,1,1,-1,-1,accuracy,0.9155844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,-1,1,1,accuracy,0.8798701298701299
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,-1,1,1,accuracy,0.8798701298701299
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,-1,1,1,accuracy,0.8798701298701299
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,-1,1,1,accuracy,0.8798701298701299
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,-1,1,1,accuracy,0.8798701298701299
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,-1,-1,1,accuracy,0.905844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,-1,-1,1,accuracy,0.905844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,-1,-1,1,accuracy,0.905844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,-1,-1,1,accuracy,0.905844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,-1,-1,1,accuracy,0.905844155844156
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,-1,1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,-1,1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,-1,1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,-1,1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,-1,1,-1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,-1,-1,-1,accuracy,0.8928571428571429
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,-1,-1,-1,accuracy,0.8928571428571429
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,-1,-1,-1,accuracy,0.8928571428571429
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,-1,-1,-1,accuracy,0.8928571428571429
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,-1,-1,-1,accuracy,0.8928571428571429
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,1,1,1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,1,1,1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,1,1,1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,1,1,1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,1,1,1,accuracy,0.9090909090909092
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,1,-1,1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,1,-1,1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,1,-1,1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,1,-1,1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,1,-1,1,accuracy,0.922077922077922
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,0,1,-1,1,1,-1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,1,1,-1,1,1,-1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,2,1,-1,1,1,-1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,3,1,-1,1,1,-1,accuracy,0.9188311688311688
/Users/noeflandre/variability-conceptual-modeling/llm-conceptual-modeling/data/results/algo1/deepseek-chat-v3.1/evaluated/metrics_sg1_sg2.csv,algo1,deepseek-chat-v3.1,4,1,-1,1,1,-1,accuracy,0.9188311688311688
