source_input,Tag/Adjacency(1/-1),metric,n,mean,sample_std,median,min,max,ci95_low,ci95_high
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.05720338983050843,0.02619859027200667,0.05932203389830505,0.0169491525423728,0.1016949152542373,0.051462370611747014,0.06294440904926984
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.9392838266384779,0.0037414880329247955,0.9392177589852008,0.9334038054968288,0.945031712473573,0.938463936923773,0.9401037163531828
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.9353858350951374,0.00503002497411473,0.9349894291754757,0.9281183932346724,0.9439746300211416,0.9342835822736144,0.9364880879166604
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.2845068126318126,0.13558043108500706,0.2727272727272727,0.0,0.5,0.2547964407199821,0.3142171845436431
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.22404131167890143,0.11211285052694178,0.26969696969696966,0.0,0.4,0.19947350009580897,0.2486091232619939
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.06850961538461534,0.038685297265918336,0.0576923076923076,0.0,0.1538461538461538,0.06003232585181008,0.07698690491742059
data/results/algo1/deepseek-v3-chat-0324/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.07451923076923073,0.0720443499548885,0.048076923076923,0.0,0.3076923076923077,0.0587318165076271,0.09030664503083435
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,-1,accuracy,80,0.9224837662337663,0.011132306402802812,0.9237012987012987,0.8993506493506493,0.9415584415584416,0.92004429203519,0.9249232404323425
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,1,accuracy,80,0.9112418831168831,0.011869831724992886,0.9123376623376624,0.8863636363636364,0.935064935064935,0.9086407915562635,0.9138429746775028
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,-1,precision,80,0.2252487096237096,0.13044730413402936,0.202020202020202,0.0714285714285714,0.5714285714285714,0.19666318375023226,0.2538342354971869
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,1,precision,80,0.17150174172232993,0.11840979642336849,0.2,0.0,0.4444444444444444,0.14555405102988273,0.19744943241477714
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,-1,recall,80,0.08552631578947364,0.04538755507113198,0.0526315789473684,0.0526315789473684,0.2105263157894736,0.07558032925926014,0.09547230231968715
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg1_sg2.csv,1,recall,80,0.12368421052631573,0.07587862104715165,0.1578947368421052,0.0,0.2631578947368421,0.10705657456567874,0.14031184648695272
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,accuracy,80,0.8937915282392026,0.008614647165429931,0.8945182724252492,0.8754152823920266,0.9053156146179402,0.8919037604461231,0.8956792960322821
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,accuracy,80,0.8866279069767442,0.012805830861574033,0.882890365448505,0.867109634551495,0.9102990033222592,0.8838217055618894,0.889434108391599
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,precision,80,0.3792878265740108,0.15198360563996208,0.3508771929824561,0.0714285714285714,0.6666666666666666,0.3459829505537162,0.41259270259430536
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,precision,80,0.3109397451385596,0.16009094168073798,0.27291325695581015,0.0714285714285714,0.7272727272727273,0.27585827077691133,0.34602121950020787
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.08368644067796609,0.027282244930349767,0.09322033898305085,0.0169491525423728,0.1186440677966101,0.0777079551621461,0.08966492619378608
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.10063559322033895,0.06192932438723176,0.0847457627118644,0.0169491525423728,0.2542372881355932,0.08706473166555134,0.11420645477512656
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.7640724101479915,0.3693852726691301,0.9408033826638478,0.0,0.945031712473573,0.6831272933495954,0.8450175269463877
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.8814746300211416,0.22906934879007118,0.9408033826638478,0.0,0.9460887949260042,0.8312775957464331,0.93167166429585
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.1931299603174603,0.17874629878709392,0.1833333333333333,0.0,0.5,0.15396045058564614,0.23229947004927445
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.2853034179872415,0.17171794955317662,0.2941176470588235,0.0,0.5714285714285714,0.24767406318777882,0.3229327727867042
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.026442307692307647,0.022563046765007144,0.0192307692307692,0.0,0.0576923076923076,0.021497962070393502,0.03138665331422179
data/results/algo1/gemini-2.0-flash-exp/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.057692307692307654,0.04161826514894559,0.0576923076923076,0.0,0.1346153846153846,0.048572303234399684,0.06681231215021563
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,-1,accuracy,80,0.9344561688311689,0.006657748431492792,0.935064935064935,0.922077922077922,0.948051948051948,0.9329972253803177,0.9359151122820201
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,1,accuracy,80,0.9324269480519481,0.005684753005454896,0.9334415584415584,0.922077922077922,0.9448051948051948,0.9311812216247098,0.9336726744791864
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,-1,precision,80,0.4396785506160506,0.12723381382962276,0.43650793650793646,0.2222222222222222,0.6666666666666666,0.41179721185361085,0.46755988937849036
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,1,precision,80,0.39043560606060607,0.10791135763409077,0.4,0.2222222222222222,0.6666666666666666,0.3667884872016225,0.41408272491958964
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,-1,recall,80,0.17105263157894732,0.06620455334560892,0.1578947368421052,0.1052631578947368,0.3157894736842105,0.15654491917226965,0.185560343985625
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg1_sg2.csv,1,recall,80,0.15131578947368413,0.04538755507113197,0.1578947368421052,0.1052631578947368,0.2105263157894736,0.14136980294347062,0.16126177600389763
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,-1,accuracy,80,0.8982558139534884,0.0031550946564078905,0.8986710963455149,0.8920265780730897,0.903654485049834,0.8975644233530253,0.8989472045539515
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,1,accuracy,80,0.8964908637873755,0.00343182944598837,0.8961794019933556,0.8903654485049833,0.9019933554817277,0.8957388310023908,0.8972428965723602
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,-1,precision,80,0.38177759740259737,0.09317719925543068,0.375,0.2222222222222222,0.5714285714285714,0.3613592433567552,0.40219595144843956
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,1,precision,80,0.3468439546564547,0.09889224116976869,0.36038961038961037,0.125,0.5,0.32517323683356986,0.3685146724793395
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.05508474576271183,0.01651448650326182,0.0508474576271186,0.0338983050847457,0.1016949152542373,0.0514658493481018,0.05870364217732186
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.06355932203389827,0.019540203946043742,0.0677966101694915,0.0169491525423728,0.0847457627118644,0.05927738605077706,0.06784125801701948
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.9438424947145878,0.0023145770292752376,0.943446088794926,0.9408033826638478,0.949260042283298,0.9433352906600792,0.9443496987690965
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.9437103594080337,0.0031801553730358965,0.943446088794926,0.937632135306554,0.9482029598308668,0.943013477135908,0.9444072416801594
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.42857142857142855,0.15642565616483423,0.4,0.25,0.8333333333333334,0.39429314531168985,0.46284971183116724
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.4378831238206238,0.1835086623588691,0.3875,0.1428571428571428,0.75,0.3976700151581639,0.47809623248308364
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.05168269230769225,0.01900888302570939,0.0384615384615384,0.0384615384615384,0.0961538461538461,0.047517187154753095,0.0558481974606314
data/results/algo1/gemini-2.5-pro/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.06610576923076918,0.030574442772030426,0.0576923076923076,0.0192307692307692,0.1346153846153846,0.05940584905435034,0.07280568940718801
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,accuracy,80,0.8956980519480521,0.018513846450191915,0.8993506493506493,0.8441558441558441,0.922077922077922,0.8916410264676651,0.8997550774284391
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,1,accuracy,80,0.8967126623376623,0.019233000297328214,0.8993506493506493,0.8409090909090909,0.922077922077922,0.8924980453222046,0.9009272793531201
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,precision,80,0.24998451079087025,0.06810563517844227,0.2466216216216216,0.125,0.3333333333333333,0.23506020545971004,0.26490881612203043
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,1,precision,80,0.272307665273953,0.06253541340317816,0.2649122807017543,0.12,0.36,0.25860398860763834,0.28601134194026767
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,-1,recall,80,0.3421052631578947,0.1324091066912178,0.2894736842105263,0.1052631578947368,0.5789473684210527,0.31308983834453935,0.37112068797125003
data/results/algo1/gpt-5/evaluated/metrics_sg1_sg2.csv,1,recall,80,0.3848684210526315,0.11191311379882463,0.3684210526315789,0.1578947368421052,0.631578947368421,0.36034437870990305,0.40939246339536
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,accuracy,80,0.892234219269103,0.00792638871461925,0.8920265780730897,0.8754152823920266,0.9086378737541528,0.8904972727588694,0.8939711657793366
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,accuracy,80,0.8870431893687707,0.012198172275976577,0.8911960132890365,0.8588039867109635,0.9003322259136213,0.8843701470125577,0.8897162317249837
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,precision,80,0.40925694511521077,0.08594889624167705,0.3786764705882353,0.3095238095238095,0.6666666666666666,0.3904225628056391,0.42809132742478245
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,precision,80,0.3586525006426322,0.07373677351176484,0.35,0.2291666666666666,0.4736842105263157,0.3424942177172786,0.3748107835679858
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.18008474576271186,0.030075716846213567,0.17796610169491525,0.1186440677966101,0.2203389830508474,0.17349411372337528,0.18667537780204843
data/results/algo1/gpt-5/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.16207627118644066,0.029522772202554476,0.1694915254237288,0.0847457627118644,0.1864406779661017,0.15560680848458366,0.16854573388829766
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.9347251585623679,0.005024749644950669,0.9355179704016914,0.9249471458773784,0.9429175475687104,0.9336240617483172,0.9358262553764186
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.9326109936575053,0.004896436979636572,0.9334038054968288,0.922832980972516,0.9408033826638478,0.9315380145959722,0.9336839727190385
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.3464931797479005,0.048411465108810996,0.34521276595744677,0.2682926829268293,0.4375,0.3358845497142818,0.35710180978151923
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.3038601179744552,0.03691706211189787,0.3,0.2413793103448276,0.4090909090909091,0.29577031005410026,0.3119499258948102
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.1959134615384615,0.040023510757769304,0.1923076923076923,0.1346153846153846,0.3076923076923077,0.18714292304471,0.20468400003221301
data/results/algo1/gpt-5/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.16826923076923073,0.0413361041657584,0.16346153846153838,0.1153846153846153,0.25,0.15921105756294524,0.17732740397551622
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,-1,accuracy,80,0.9316152597402597,0.008907998656007086,0.9318181818181818,0.905844155844156,0.9448051948051948,0.9296632084675055,0.9335673110130139
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,1,accuracy,80,0.9312094155844155,0.007141245727100522,0.9334415584415584,0.9155844155844156,0.9415584415584416,0.9296445211172125,0.9327743100516185
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,-1,precision,80,0.37527281746031743,0.16979186009576996,0.35416666666666663,0.1428571428571428,0.75,0.3380655356226904,0.41248009929794444
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,1,precision,80,0.34512362637362637,0.15503596040940124,0.3333333333333333,0.0,0.6666666666666666,0.3111498736232524,0.3790973791240003
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,-1,recall,80,0.10855263157894732,0.03487541254558017,0.1052631578947368,0.0526315789473684,0.1578947368421052,0.10091021984581122,0.11619504331208341
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg1_sg2.csv,1,recall,80,0.11184210526315785,0.06719028330199478,0.1052631578947368,0.0,0.2631578947368421,0.09711838525586637,0.12656582527044932
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,-1,accuracy,80,0.8979443521594683,0.008252251717758424,0.9003322259136213,0.8787375415282392,0.9069767441860463,0.8961359977702503,0.8997527065486863
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,1,accuracy,80,0.8955772425249169,0.006875702665959754,0.8986710963455149,0.8820598006644518,0.903654485049834,0.8940705377466089,0.8970839473032248
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,-1,precision,80,0.4264308608058608,0.18655469836290572,0.4083333333333333,0.1428571428571428,0.7142857142857143,0.3855502600738411,0.4673114615378805
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,1,precision,80,0.3310380591630592,0.14831127450563963,0.35416666666666663,0.1,0.5714285714285714,0.2985379181838835,0.36353820014223487
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,-1,recall,80,0.060381355932203354,0.0301323388922839,0.0508474576271186,0.0169491525423728,0.135593220338983,0.05377831603995102,0.06698439582445569
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg2_sg3.csv,1,recall,80,0.0529661016949152,0.03457540878395789,0.0508474576271186,0.0169491525423728,0.1525423728813559,0.04538943118461943,0.060542772205210975
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,-1,accuracy,80,0.9417943974630021,0.00304307280177705,0.9423890063424948,0.9355179704016914,0.9471458773784356,0.9411275547337672,0.942461240192237
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,1,accuracy,80,0.9420586680761099,0.0034514351169108145,0.9429175475687104,0.9334038054968288,0.9460887949260042,0.9413023390090584,0.9428149971431615
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,-1,precision,80,0.3087143759018759,0.22097788470316018,0.2583333333333333,0.0,1.0,0.2602904618732789,0.35713828993047286
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,1,precision,80,0.34056810224089634,0.14230857694250112,0.3333333333333333,0.0,0.5238095238095238,0.30938336036207653,0.37175284411971615
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,-1,recall,80,0.03725961538461535,0.02511000253979473,0.0192307692307692,0.0,0.0769230769230769,0.031757143470386356,0.04276208729884434
data/results/algo1/openai-gpt-4o/evaluated/metrics_sg3_sg1.csv,1,recall,80,0.05528846153846149,0.04880174168778117,0.0384615384615384,0.0,0.2115384615384615,0.044594308378703616,0.06598261469821937
